1.38320059215396e-14,2.16344140143104e-14,1.80778221893248e-14,2.31814425528415e-14,8.10642651533843e-15,4.04869479397977e-15,4.87538119911177e-15,2.58497339057488e-15,3.81469857718562e-15,1.66692436516161e-15,7.95471996052307e-15,1.74639592071716e-14,7.26812731310141e-15,2.64426412533925e-15,5.89226745620528e-15,5.18841023110453e-15,5.4740192450037e-14,8.06080105271815e-14,3.62378814047208e-14,4.63013734682128e-14,1.83741985360638e-14,2.46248869150424e-14,5.48453655728267e-15,8.03825314581791e-15,3.82399539435809e-14,5.53377086931491e-14,1.95432091454889e-14,9.18948268772103e-15,4.39694711736163e-15,5.87461468870795e-15,1.795547331195e-14,1.27682440990213e-14,3.18424870466321e-15,7.66802862077474e-15,5.77979110124188e-15,2.66954519286126e-14,5.19063409819887e-14,5.91088082901554e-14,2.77787318036023e-13,7.06382761740275e-14,3.33208981001727e-14,6.9193387614113e-14,3.40984949420183e-14,7.67763796364833e-14,3.28085533349782e-13,2.10505896866519e-13,2.04565507031828e-13,7.19788798420923e-13,8.21757710338021e-13,9.89679085451106e-13,2.66864380294432e-13,3.2542544617156e-13,2.48969750801875e-13,7.28517476766182e-13,8.59461139896373e-13,2.22873196808948e-13,1.38381347150259e-13,5.7986775228226e-14,9.23730240973764e-14,1.08659725306357e-13
2.27556049017189e-14,3.58417962003454e-14,2.62197220166132e-14,2.93591907229213e-14,4.05254708446418e-15,5.74369931737807e-15,7.01211941771527e-15,6.44602352167119e-15,3.45455711818406e-15,3.10311427288428e-15,2.19701419590427e-15,9.12418455465088e-15,9.09081667900321e-15,1.56235790673575e-15,3.34732132576692e-15,7.01685664939551e-15,4.43093675466732e-15,5.70503824327659e-15,1.57677966938071e-14,2.61963648326343e-14,4.22894316966856e-14,1.95128678345259e-14,1.14170342955835e-14,1.51167826301505e-14,9.69151410477835e-15,4.67599638128136e-14,9.0882440990213e-15,1.36759108479316e-14,7.45143186117279e-15,8.90369931737808e-15,3.94795624640184e-15,9.07568385558023e-15,6.68306933135949e-15,6.24259889793569e-15,1.1691316720125e-14,1.46580310880829e-14,3.41804424705979e-14,6.77698494942018e-14,1.91370441648162e-13,1.1642589028703e-13,8.24065465910026e-14,8.75100912904022e-14,7.32007237437289e-14,5.41403075910848e-14,1.26440036187186e-13,2.07670762398224e-13,3.81585327740768e-13,2.50911292047043e-12,1.25635726622255e-12,1.50899218685747e-12,3.55245990624229e-13,7.89343202566001e-13,8.45357348466157e-13,1.03719615099926e-12,1.28782597253064e-12,3.59704909943252e-13,1.36176494777531e-13,1.26329566576199e-13,6.05348466156756e-14,9.22443950982811e-14
2.76933629410313e-14,2.89873838309071e-14,1.40231334813718e-14,3.52991199934205e-14,1.00871617731721e-14,5.96125010280451e-15,4.84668805000411e-15,7.17996545768566e-15,5.25950489349453e-15,4.10694958466979e-15,1.51166041352085e-15,1.63074194917345e-15,1.39854677226746e-15,1.72477411991118e-15,2.61784357266223e-15,3.5576050662061e-15,1.77264887145324e-15,4.99918085368863e-15,3.71505551443375e-15,2.3320781080681e-15,8.6960769800148e-15,9.08075335142693e-15,1.1855961838967e-14,7.42647915124599e-15,3.2850102804507e-15,9.54661732050333e-15,1.49657570523892e-14,7.6886849247471e-15,6.39308824738877e-15,5.74931491076569e-15,3.9376198700551e-15,6.45965622172876e-15,6.97429393864627e-15,1.39492096389506e-14,1.51381199111769e-14,2.05872226334403e-14,1.47346788387203e-14,1.2847086109055e-13,9.87250267291718e-14,4.3904926391973e-14,3.80011843079201e-14,2.48089777119829e-13,1.86403092359569e-13,1.13830611069989e-13,2.11985886997286e-13,2.62854840036187e-13,2.85927790114319e-13,1.66751607862489e-12,2.04986956164158e-12,1.97922954190312e-12,7.65652767497327e-13,1.18622419606876e-12,1.31800838884777e-12,8.83136442141624e-13,7.95744386873921e-13,5.01542561065877e-13,4.73426762069249e-13,2.15062389999178e-13,2.22576593469858e-13,1.26091981248458e-13
5.85178715354881e-14,1.1201996874743e-13,2.01397450448228e-14,3.15469364256929e-14,7.79446336047372e-15,3.5302891793733e-15,7.54700222057735e-15,6.75506538366642e-15,5.48333251089728e-15,1.51056816382926e-15,1.83284104120405e-15,1.12985334813718e-15,5.28604107969405e-16,1.10776490106094e-15,6.04926042141624e-16,9.27609500123366e-16,4.00745127066371e-15,2.94163993749486e-15,7.96631654576857e-16,9.32090355785838e-16,2.65895879595361e-15,4.34655481536311e-15,3.44288510568303e-15,4.16046056419113e-15,4.1026005428078e-15,6.61687967760507e-15,1.4440799407846e-14,3.08763220659594e-14,1.563606546591e-14,1.9597914302163e-14,1.13797318858459e-14,9.63771691750967e-15,8.15333826794967e-15,1.40707262110371e-14,1.32767069660334e-14,1.36930109383995e-14,4.87622666337692e-14,5.23091701620199e-14,7.23494366313019e-14,4.00279957233325e-14,4.9883312772432e-14,6.45170490994325e-14,7.31437453737972e-14,5.40006579488445e-14,3.35739781232009e-13,2.61230364339173e-13,8.5309778764701e-13,5.91509499136442e-13,2.80974751213093e-12,1.19735438769636e-12,1.14924714203471e-12,4.28534254461716e-13,7.26245250431779e-13,1.00271601283e-12,4.2469216218439e-13,4.94379471996052e-13,1.68690122542972e-13,9.27331852948433e-14,2.23543580886586e-13,1.26937906077802e-13
1.22972349699811e-13,3.02667653589933e-14,2.77016201990295e-14,1.59219245003701e-14,4.3607500616827e-15,4.76530964717493e-15,6.34708446418291e-15,3.70871617731721e-15,5.27480878361707e-15,3.07784192779012e-15,5.19169307772021e-16,1.45792304465828e-15,6.50118202121885e-16,1.253396e-15,8.81017812978041e-16,7.07738321243523e-16,5.85484990541985e-15,5.81811004194424e-15,1.74414869643885e-15,3.68746113989637e-15,7.02357430709762e-15,2.71762809441566e-15,2.48445398470269e-15,5.1276124681306e-15,1.22566033390904e-14,8.9038506456123e-15,1.27716489842915e-14,2.61727444691175e-14,1.89737610000822e-14,1.62534089974505e-14,5.21912328316473e-15,1.12278740027963e-14,2.08108857636319e-14,1.04039674315322e-14,2.70198207089399e-14,3.02343284809606e-14,3.34761411300271e-14,6.07420018093593e-14,9.65625462620281e-14,2.24276009540258e-13,1.12209129040217e-13,1.86729961345505e-13,3.90899580557612e-13,6.50834772596431e-14,1.11677966938071e-13,1.24163302903199e-13,1.77916604983963e-13,3.00804342462374e-13,1.91001200756641e-12,1.53035216711901e-12,2.77723496998108e-13,7.07809194835102e-13,6.77426762069249e-13,9.11994736409244e-13,4.64788880664528e-13,2.24468953038901e-13,6.63624969158648e-14,1.25027387120651e-13,1.13882819310799e-13,1.70170869314911e-13
1.4370280450695e-13,5.60427337774488e-14,4.01264248704663e-14,1.57475943745374e-14,5.42424541491899e-15,3.9802352167119e-15,4.00264824409902e-15,6.85993584998766e-15,1.25121210625874e-14,2.45984801381693e-15,7.98658238341969e-16,8.82814103133481e-16,1.42168799013077e-15,4.42837503873674e-16,9.51204725388601e-16,1.09827022452504e-15,4.4168800977054e-16,1.78940340488527e-15,5.27436466814705e-15,8.07896044082573e-15,6.00382597253064e-15,4.88562546262028e-15,3.46625544863887e-15,4.24026317953779e-15,3.1282737067193e-15,8.39599309153713e-15,6.3757085286619e-15,1.74650185048113e-14,1.23315108150341e-14,2.35947199605231e-14,7.16436878032733e-15,1.55156081914631e-14,1.88054840036187e-14,5.18821284645119e-14,3.08088494119582e-14,1.21919861830743e-13,7.50979192367793e-14,2.05313825150095e-14,6.90341310963073e-14,7.55010444937906e-14,5.2113594867999e-14,7.86218274529156e-14,1.03938284398388e-13,2.62476519450613e-13,1.73576511226252e-13,2.55028867505551e-14,7.51074594950243e-14,2.67472654001151e-13,3.77779751624311e-13,5.62835759519697e-13,1.08015067028539e-12,5.76799078871618e-13,3.6924911588124e-13,2.47509433341558e-13,6.27157167530225e-13,1.99157792581627e-13,2.41997302409738e-13,2.00210280450695e-13,4.19473640924418e-14,7.80384571099597e-14
2.41818735093347e-13,2.54753515914138e-14,2.95173945225759e-14,1.29150324862242e-14,6.52357924171396e-15,4.44329961345505e-15,3.54817665926474e-15,8.950920424377e-16,2.96511884201003e-15,2.99352249362612e-15,1.7242263344025e-15,1.43769388930011e-15,1.1011020643145e-15,6.70226782136689e-16,3.83157243918085e-16,3.57878243375278e-16,4.20691812385887e-16,3.97584151591414e-16,2.94219261452422e-15,4.09834690352825e-15,5.00646763714121e-15,3.50864380294432e-15,2.50588206266963e-15,1.32769529829756e-15,6.48996792499383e-15,1.71045546508759e-14,1.48138991693396e-14,2.21556641171149e-14,9.60064150012337e-15,1.62138366641994e-14,2.8961493543877e-14,5.22534747923349e-14,2.88087178221893e-14,5.19086767003865e-14,8.25162595608191e-14,3.70759437453738e-14,4.5903742084053e-14,1.76830824903364e-14,2.62890369273789e-14,8.96755983222305e-14,4.36364832634263e-14,1.04389999177564e-13,1.67564997121474e-13,7.54090632453327e-14,6.211168681635e-14,2.673417221811e-14,3.60877703758533e-14,2.75890451517395e-13,2.17442026482441e-13,1.81752775721688e-13,6.71294349864298e-13,3.26828193107986e-13,2.60632617813965e-13,4.40151657208652e-13,2.4008224360556e-13,1.27000707295008e-13,3.01281026400197e-13,1.00690023850646e-13,1.48502936096718e-14,4.13913644214162e-14
9.87318364997122e-14,1.0017929106012e-13,3.89285961016531e-14,1.79759782876881e-14,1.17677374784111e-14,5.84185212599721e-15,3.72643473969899e-15,2.21495353236286e-15,3.69720536228308e-15,3.65142857142857e-15,1.7333816925734e-15,5.63474508364175e-16,1.99109222995312e-16,2.13936183567728e-16,5.50980751048606e-17,1.41006145275105e-16,2.93385504959289e-16,6.28150823686159e-16,5.23323146508759e-16,1.9202115305535e-15,1.53228160210544e-15,2.44696241467226e-15,1.81949502426186e-15,1.50675186972613e-15,4.14504811250925e-15,2.24478789374126e-14,1.5645901801135e-14,9.53814293938646e-15,8.39894399210461e-15,1.86573336623078e-14,2.00139912821778e-14,2.75318364997121e-14,9.96723414754503e-14,1.11588683279875e-13,3.86294925569537e-14,8.51183485484004e-14,4.85848507278559e-14,1.85291586479151e-14,5.68349370836418e-14,4.80586561394852e-14,6.4103166378814e-14,5.2448786906818e-14,8.8550472900732e-14,7.17499465416564e-14,6.42364997121474e-14,8.43571675302245e-14,1.05429624146723e-13,9.21808372399046e-14,5.39773336623078e-14,2.48944781643227e-13,1.22555440414508e-12,3.85721194177153e-13,5.3738860103627e-13,4.84335882885106e-13,3.022159717082e-13,1.09609309976149e-13,2.05255563779916e-13,2.18456682292952e-14,2.94297886339337e-14,2.79992762562711e-14
3.28574389341229e-14,1.86714828522082e-14,2.44252093099762e-14,2.67923677934041e-14,2.29086734106423e-14,5.73787647010445e-15,2.8791775639444e-15,2.55390739370014e-15,1.4366768142117e-15,3.64287643523316e-16,6.03476508364175e-16,7.19259581544535e-16,1.7848017942265e-16,6.0919239575623e-17,5.92815230199852e-17,6.82636317789292e-17,8.60219010115964e-17,1.965615176906e-16,3.14205363237108e-16,9.19160128300025e-16,7.45550456452011e-16,1.17418603503578e-15,1.10459342906489e-15,9.95684291142364e-16,6.52213215988157e-16,4.33369849494202e-15,1.02543038078789e-14,4.94536063821038e-15,1.06883888477671e-14,1.96329467883872e-14,2.80508923431203e-14,3.80358911094662e-14,9.55584834279135e-14,4.25292869479398e-14,6.50106752200017e-14,6.84809277078707e-14,7.01040875071963e-14,4.42021547824657e-14,2.36245316226663e-14,4.34537379718727e-14,4.99651616086849e-14,1.50605641911341e-14,2.77898511390739e-14,8.32002631795378e-14,5.68472736244757e-14,9.17109630726211e-14,8.74783123612139e-14,9.64429969569866e-14,5.45033637634674e-14,2.2992736244757e-13,4.98061353729748e-14,1.33637963648326e-13,1.19009063245333e-13,1.92161888313184e-13,2.73409326424871e-13,5.35203223949338e-14,3.18163006826219e-14,4.34732790525537e-14,2.0020044411547e-14,1.15328760588864e-14
2.9344748745785e-14,1.08304860597089e-14,3.50267291718069e-14,6.12190147216054e-14,1.20591199934205e-14,1.92420659593717e-15,1.38096850069907e-14,1.16542413027387e-14,1.74506423225594e-15,4.38070426153467e-16,1.13154173862982e-15,1.50852306933136e-15,1.53315667702936e-16,8.32939087095978e-17,1.76655596052307e-16,9.39815061435973e-17,9.24036659264742e-17,9.61061291882556e-17,4.28502055662472e-16,7.78326507114072e-16,6.789713594868e-16,5.18428420330619e-16,6.40541277868246e-16,7.50322899580558e-16,6.39108193634345e-16,1.79787778600214e-15,5.66043918085369e-15,1.05904794802204e-14,1.89516670778847e-14,1.94366740685912e-14,3.20115141047784e-14,2.29213849823176e-14,2.04153894234723e-14,2.40791973024097e-14,5.85688625709351e-14,9.3671420347068e-14,6.25301093839954e-14,3.40062505140225e-14,2.96641829097788e-14,4.18224196068756e-14,8.26320256600049e-14,2.75354552183568e-14,2.70319269676783e-14,3.16298050826548e-14,5.42173534007731e-14,5.60143761822518e-14,1.45314450201497e-13,5.75689777119829e-14,1.08002204128629e-13,1.15178945636977e-13,4.68471420347068e-14,6.87932889217863e-14,3.86707788469447e-13,2.71821695863147e-13,3.47954272555309e-13,1.22130208076322e-13,7.20392137511308e-14,7.70343942758451e-14,1.15768369109302e-14,9.40936261205691e-15
